1941,PAN MARINE SHIPPING CO,Egypt,3 Vessels,PAN MARINE SHIPPING CO,https://magicport.ai/owners-managers/egypt/pan-marine-shipping-co,2025-09-07 09:59:40
1942,SANAA COMPANY SA,Egypt,2 Vessels,SANAA COMPANY SA,https://magicport.ai/owners-managers/egypt/sanaa-company-sa,2025-09-07 09:59:40
1943,ELREEDY STARS FOR OWNING,Egypt,2 Vessels,ELREEDY STARS FOR OWNING,https://magicport.ai/owners-managers/egypt/elreedy-stars-for-owning,2025-09-07 09:59:40
1944,PYRAMID NAVIGATION CO ESA,Egypt,2 Vessels,PYRAMID NAVIGATION CO ESA,https://magicport.ai/owners-managers/egypt/pyramid-navigation-co-esa,2025-09-07 09:59:40
1945,RPTD SOLD EGYPT,Egypt,2 Vessels,RPTD SOLD EGYPT,https://magicport.ai/owners-managers/egypt/rptd-sold-egypt,2025-09-07 09:59:40
1946,SMART S&P SA,Equatorial Guinea,2 Vessels,SMART S&P SA,https://magicport.ai/owners-managers/equatorial-guinea/smart-sp-sa,2025-09-07 10:00:11
1947,HANSA SHIP MANAGEMENT OU,Estonia,50 Vessels,HANSA SHIP MANAGEMENT OU,https://magicport.ai/owners-managers/estonia/hansa-ship-management-ou,2025-09-07 10:00:52
1948,HANSA SHIPPING AS,Estonia,25 Vessels,HANSA SHIPPING AS,https://magicport.ai/owners-managers/estonia/hansa-shipping-as,2025-09-07 10:00:52
1949,KLIP MARINE SHIPMANAGEMENT LTD,Estonia,25 Vessels,KLIP MARINE SHIPMANAGEMENT LTD,https://magicport.ai/owners-managers/estonia/klip-marine-shipmanagement-ltd,2025-09-07 10:00:52
1950,TSCHUDI SHIP MANAGEMENT AS,Estonia,13 Vessels,TSCHUDI SHIP MANAGEMENT AS,https://magicport.ai/owners-managers/estonia/tschudi-ship-management-as,2025-09-07 10:00:52
1951,AMISCO LTD,Estonia,9 Vessels,AMISCO LTD,https://magicport.ai/owners-managers/estonia/amisco-ltd,2025-09-07 10:00:52
1952,GRAANUL INVEST AS,Estonia,5 Vessels,GRAANUL INVEST AS,https://magicport.ai/owners-managers/estonia/graanul-invest-as,2025-09-07 10:00:52
1953,AMBERSEAS MARITIME MANAGEMENT,Estonia,5 Vessels,AMBERSEAS MARITIME MANAGEMENT,https://magicport.ai/owners-managers/estonia/amberseas-maritime-management,2025-09-07 10:00:52
1954,ATRICA-MARINE LTD,Estonia,4 Vessels,ATRICA-MARINE LTD,https://magicport.ai/owners-managers/estonia/atrica-marine-ltd,2025-09-07 10:00:52
1955,DANDISHIP OU,Estonia,4 Vessels,DANDISHIP OU,https://magicport.ai/owners-managers/estonia/dandiship-ou,2025-09-07 10:00:52
1956,IMAVERE SHIPPING CO LTD,Estonia,4 Vessels,IMAVERE SHIPPING CO LTD,https://magicport.ai/owners-managers/estonia/imavere-shipping-co-ltd,2025-09-07 10:00:52
1957,IMAVERE SHIPPING CO LTD,Estonia,4 Vessels,IMAVERE SHIPPING CO LTD,https://magicport.ai/owners-managers/estonia/imavere-shipping-co-ltd,2025-09-07 10:00:52
1958,OCEAN FLEET MANAGEMENT LTD,Estonia,3 Vessels,OCEAN FLEET MANAGEMENT LTD,https://magicport.ai/owners-managers/estonia/ocean-fleet-management-ltd,2025-09-07 10:00:52
1959,FB TRADE DWC-LLC,Estonia,3 Vessels,FB TRADE DWC-LLC,https://magicport.ai/owners-managers/estonia/fb-trade-dwc-llc,2025-09-07 10:00:52
1960,NWS 2 BALT SHIPPING CO LTD,Estonia,3 Vessels,NWS 2 BALT SHIPPING CO LTD,https://magicport.ai/owners-managers/estonia/nws-2-balt-shipping-co-ltd,2025-09-07 10:00:52
1961,VAGGEN LTD,Estonia,3 Vessels,VAGGEN LTD,https://magicport.ai/owners-managers/estonia/vaggen-ltd,2025-09-07 10:00:52
1962,VISTA SHIPPING AGENCY,Estonia,2 Vessels,VISTA SHIPPING AGENCY,https://magicport.ai/owners-managers/estonia/vista-shipping-agency,2025-09-07 10:00:52
1963,INVICONTASIAN CO LTD,Estonia,2 Vessels,INVICONTASIAN CO LTD,https://magicport.ai/owners-managers/estonia/invicontasian-co-ltd,2025-09-07 10:00:52
1964,NEWGATE MARINE OU,Estonia,2 Vessels,NEWGATE MARINE OU,https://magicport.ai/owners-managers/estonia/newgate-marine-ou,2025-09-07 10:00:52
1965,AGMAR OU,Estonia,2 Vessels,AGMAR OU,https://magicport.ai/owners-managers/estonia/agmar-ou,2025-09-07 10:00:52
1966,SURFINA MARITIME OU,Estonia,2 Vessels,SURFINA MARITIME OU,https://magicport.ai/owners-managers/estonia/surfina-maritime-ou,2025-09-07 10:00:52
1967,WELTON ENTERPRISES OU,Estonia,2 Vessels,WELTON ENTERPRISES OU,https://magicport.ai/owners-managers/estonia/welton-enterprises-ou,2025-09-07 10:00:52
1968,KSHIP LOJISTIK TICARET AS,Estonia,2 Vessels,KSHIP LOJISTIK TICARET AS,https://magicport.ai/owners-managers/estonia/kship-lojistik-ticaret-as,2025-09-07 10:00:52
1969,NEWGATE MARINE OU,Estonia,2 Vessels,NEWGATE MARINE OU,https://magicport.ai/owners-managers/estonia/newgate-marine-ou,2025-09-07 10:00:52
1970,KINGSTON GLOBAL TRADE IC VE,Estonia,2 Vessels,KINGSTON GLOBAL TRADE IC VE,https://magicport.ai/owners-managers/estonia/kingston-global-trade-ic-ve,2025-09-07 10:00:52
1971,VISTA SHIPPING AGENCY,Estonia,2 Vessels,VISTA SHIPPING AGENCY,https://magicport.ai/owners-managers/estonia/vista-shipping-agency,2025-09-07 10:00:52
1972,INVICONT OU,Estonia,2 Vessels,INVICONT OU,https://magicport.ai/owners-managers/estonia/invicont-ou,2025-09-07 10:00:52
1973,MPV MANAGEMENT LTD,Estonia,2 Vessels,MPV MANAGEMENT LTD,https://magicport.ai/owners-managers/estonia/mpv-management-ltd,2025-09-07 10:00:52
1974,APZ LINERS LTD,Estonia,2 Vessels,APZ LINERS LTD,https://magicport.ai/owners-managers/estonia/apz-liners-ltd,2025-09-07 10:00:52
1975,ETHIOPIAN SHIPPING & LOGISTICS,Ethiopia,10 Vessels,ETHIOPIAN SHIPPING & LOGISTICS,https://magicport.ai/owners-managers/ethiopia/ethiopian-shipping-logistics,2025-09-07 10:01:07
1976,NAVIGARE SHIPPING SP/F,Faroe Islands,13 Vessels,NAVIGARE SHIPPING SP/F,https://magicport.ai/owners-managers/faroe-islands/navigare-shipping-spf,2025-09-07 10:01:36
1977,BAKKAFROST FSV,Faroe Islands,5 Vessels,BAKKAFROST FSV,https://magicport.ai/owners-managers/faroe-islands/bakkafrost-fsv,2025-09-07 10:01:36
1978,VARDIN,Faroe Islands,5 Vessels,VARDIN,https://magicport.ai/owners-managers/faroe-islands/vardin,2025-09-07 10:01:36
1979,SANDGREVSTUR P/F,Faroe Islands,4 Vessels,SANDGREVSTUR P/F,https://magicport.ai/owners-managers/faroe-islands/sandgrevstur-pf,2025-09-07 10:01:36
1980,SHIPPING.FO SP/F,Faroe Islands,4 Vessels,SHIPPING.FO SP/F,https://magicport.ai/owners-managers/faroe-islands/shippingfo-spf,2025-09-07 10:01:36
1981,ARCO P/F,Faroe Islands,2 Vessels,ARCO P/F,https://magicport.ai/owners-managers/faroe-islands/arco-pf,2025-09-07 10:01:36
1982,M & S P/F,Faroe Islands,2 Vessels,M & S P/F,https://magicport.ai/owners-managers/faroe-islands/m-s-pf,2025-09-07 10:01:36
1983,SANDSHIP APS,Faroe Islands,2 Vessels,SANDSHIP APS,https://magicport.ai/owners-managers/faroe-islands/sandship-aps,2025-09-07 10:01:36
1984,GOUNDAR SHIPPING LTD,Fiji,11 Vessels,GOUNDAR SHIPPING LTD,https://magicport.ai/owners-managers/fiji/goundar-shipping-ltd,2025-09-07 10:01:50
1985,VENU SHIPPING LTD,Fiji,2 Vessels,VENU SHIPPING LTD,https://magicport.ai/owners-managers/fiji/venu-shipping-ltd,2025-09-07 10:01:50
1986,LANGH SHIP AB,Finland,15 Vessels,LANGH SHIP AB,https://magicport.ai/owners-managers/finland/langh-ship-ab,2025-09-07 10:02:06
1987,REDERI AB NATHALIE,Finland,10 Vessels,REDERI AB NATHALIE,https://magicport.ai/owners-managers/finland/rederi-ab-nathalie,2025-09-07 10:02:06
1988,ESL SHIPPING LTD,Finland,10 Vessels,ESL SHIPPING LTD,https://magicport.ai/owners-managers/finland/esl-shipping-ltd,2025-09-07 10:02:06
1989,OSM SHIP MANAGEMENT FINLAND OY,Finland,8 Vessels,OSM SHIP MANAGEMENT FINLAND OY,https://magicport.ai/owners-managers/finland/osm-ship-management-finland-oy,2025-09-07 10:02:06
1990,MERIAURA OY,Finland,6 Vessels,MERIAURA OY,https://magicport.ai/owners-managers/finland/meriaura-oy,2025-09-07 10:02:06
1991,PRIMA SHIPPING OY AB,Finland,6 Vessels,PRIMA SHIPPING OY AB,https://magicport.ai/owners-managers/finland/prima-shipping-oy-ab,2025-09-07 10:02:06
1992,MOPRO OY,Finland,3 Vessels,MOPRO OY,https://magicport.ai/owners-managers/finland/mopro-oy,2025-09-07 10:02:06
1993,NESTE SHIPPING OY,Finland,3 Vessels,NESTE SHIPPING OY,https://magicport.ai/owners-managers/finland/neste-shipping-oy,2025-09-07 10:02:06
1994,SEB LEASING OY,Finland,2 Vessels,SEB LEASING OY,https://magicport.ai/owners-managers/finland/seb-leasing-oy,2025-09-07 10:02:06
1995,SEA-LAKE SHIPPING OY LTD,Finland,2 Vessels,SEA-LAKE SHIPPING OY LTD,https://magicport.ai/owners-managers/finland/sea-lake-shipping-oy-ltd,2025-09-07 10:02:06
1996,CMA CGM SA THE FRENCH LINE,France,340 Vessels,CMA CGM SA THE FRENCH LINE,https://magicport.ai/owners-managers/france/cma-cgm-sa-the-french-line,2025-09-07 10:02:46
1997,CMA SHIPS SAS,France,127 Vessels,CMA SHIPS SAS,https://magicport.ai/owners-managers/france/cma-ships-sas,2025-09-07 10:02:46
1998,CMA CGM INTERNATIONAL SHIPPING,France,125 Vessels,CMA CGM INTERNATIONAL SHIPPING,https://magicport.ai/owners-managers/france/cma-cgm-international-shipping,2025-09-07 10:02:46
1999,SOCATRA,France,15 Vessels,SOCATRA,https://magicport.ai/owners-managers/france/socatra,2025-09-07 10:02:46
2000,KNUTSEN LNG FRANCE SASU,France,11 Vessels,KNUTSEN LNG FRANCE SASU,https://magicport.ai/owners-managers/france/knutsen-lng-france-sasu,2025-09-07 10:02:46
2001,GAZOCEAN SAS,France,11 Vessels,GAZOCEAN SAS,https://magicport.ai/owners-managers/france/gazocean-sas,2025-09-07 10:02:46
2002,V SHIPS FRANCE SAS,France,11 Vessels,V SHIPS FRANCE SAS,https://magicport.ai/owners-managers/france/v-ships-france-sas,2025-09-07 10:02:46
2003,ORION GLOBAL TRANSPORT FRANCE,France,9 Vessels,ORION GLOBAL TRANSPORT FRANCE,https://magicport.ai/owners-managers/france/orion-global-transport-france,2025-09-07 10:02:46
2004,TOTALENERGIES SE,France,9 Vessels,TOTALENERGIES SE,https://magicport.ai/owners-managers/france/totalenergies-se,2025-09-07 10:02:46
2005,EASTAWAY FRANCE,France,7 Vessels,EASTAWAY FRANCE,https://magicport.ai/owners-managers/france/eastaway-france,2025-09-07 10:02:46
2006,MARITIME NANTAISE MN,France,6 Vessels,MARITIME NANTAISE MN,https://magicport.ai/owners-managers/france/maritime-nantaise-mn,2025-09-07 10:02:46
2007,MARITIMA SA,France,6 Vessels,MARITIMA SA,https://magicport.ai/owners-managers/france/maritima-sa,2025-09-07 10:02:46
2008,FRIENDS SHIPPING CO SA,France,6 Vessels,FRIENDS SHIPPING CO SA,https://magicport.ai/owners-managers/france/friends-shipping-co-sa,2025-09-07 10:02:46
2009,GEOGAS MARITIME SAS,France,6 Vessels,GEOGAS MARITIME SAS,https://magicport.ai/owners-managers/france/geogas-maritime-sas,2025-09-07 10:02:46
2010,SALTER/YAWATAHAMA,France,6 Vessels,SALTER/YAWATAHAMA,https://magicport.ai/owners-managers/france/salteryawatahama,2025-09-07 10:02:46
2011,ORANGE MARINE,France,5 Vessels,ORANGE MARINE,https://magicport.ai/owners-managers/france/orange-marine,2025-09-07 10:02:46
2012,MARSEILLE FRET SA,France,5 Vessels,MARSEILLE FRET SA,https://magicport.ai/owners-managers/france/marseille-fret-sa,2025-09-07 10:02:46
2013,FENICE BAIL 1 SNC,France,5 Vessels,FENICE BAIL 1 SNC,https://magicport.ai/owners-managers/france/fenice-bail-1-snc,2025-09-07 10:02:46
2014,COMPAGNIE MARITIME MARFRET SA,France,5 Vessels,COMPAGNIE MARITIME MARFRET SA,https://magicport.ai/owners-managers/france/compagnie-maritime-marfret-sa,2025-09-07 10:02:46
2015,FENICE BAIL 2 SNC,France,4 Vessels,FENICE BAIL 2 SNC,https://magicport.ai/owners-managers/france/fenice-bail-2-snc,2025-09-07 10:02:46
2016,"CMA CGM 4218,4219,4220,4221",France,4 Vessels,"CMA CGM 4218,4219,4220,4221",https://magicport.ai/owners-managers/france/cma-cgm-4218421942204221,2025-09-07 10:02:46
2017,EURONAV SHIP MGMT SAS,France,3 Vessels,EURONAV SHIP MGMT SAS,https://magicport.ai/owners-managers/france/euronav-ship-mgmt-sas,2025-09-07 10:02:46
2018,TOWT,France,2 Vessels,TOWT,https://magicport.ai/owners-managers/france/towt,2025-09-07 10:02:46
2019,INCREDIBLE BULK FREIGHT LTD,France,2 Vessels,INCREDIBLE BULK FREIGHT LTD,https://magicport.ai/owners-managers/france/incredible-bulk-freight-ltd,2025-09-07 10:02:46
2020,HAOHAI INTERNATIONAL SHIP,France,2 Vessels,HAOHAI INTERNATIONAL SHIP,https://magicport.ai/owners-managers/france/haohai-international-ship,2025-09-07 10:02:46
2021,CFT LOCATION,France,2 Vessels,CFT LOCATION,https://magicport.ai/owners-managers/france/cft-location,2025-09-07 10:02:46
2022,MILLENAIRE FINANCEMENT 18 SASU,France,2 Vessels,MILLENAIRE FINANCEMENT 18 SASU,https://magicport.ai/owners-managers/france/millenaire-financement-18-sasu,2025-09-07 10:02:46
2023,FRANCAISE DE TAHITI,French Polynesia,4 Vessels,FRANCAISE DE TAHITI,https://magicport.ai/owners-managers/french-polynesia/francaise-de-tahiti,2025-09-07 10:03:16
2024,NAVIGATION POLYNESIENNE,French Polynesia,4 Vessels,NAVIGATION POLYNESIENNE,https://magicport.ai/owners-managers/french-polynesia/navigation-polynesienne,2025-09-07 10:03:16
2025,DIRECTION DE L'EQUIPEMENT,French Polynesia,2 Vessels,DIRECTION DE L'EQUIPEMENT,https://magicport.ai/owners-managers/french-polynesia/direction-de-lequipement,2025-09-07 10:03:16
2026,SMIT INTERNATIONALE GABON SA,Gabon,4 Vessels,SMIT INTERNATIONALE GABON SA,https://magicport.ai/owners-managers/gabon/smit-internationale-gabon-sa,2025-09-07 10:03:30
2027,TOBA SHIP MANAGEMENT CO LTD,Georgia,13 Vessels,TOBA SHIP MANAGEMENT CO LTD,https://magicport.ai/owners-managers/georgia/toba-ship-management-co-ltd,2025-09-07 10:03:45
2028,STELLAR NAVIGATION LTD,Georgia,6 Vessels,STELLAR NAVIGATION LTD,https://magicport.ai/owners-managers/georgia/stellar-navigation-ltd,2025-09-07 10:03:45
2029,HAPAG-LLOYD AG,Germany,121 Vessels,HAPAG-LLOYD AG,https://magicport.ai/owners-managers/germany/hapag-lloyd-ag,2025-09-07 10:09:26
2030,OLDENDORFF CARRIERS GMBH & CO,Germany,105 Vessels,OLDENDORFF CARRIERS GMBH & CO,https://magicport.ai/owners-managers/germany/oldendorff-carriers-gmbh-co,2025-09-07 10:09:26
2031,PETER DOEHLE SCHIFFAHRTS-KG,Germany,87 Vessels,PETER DOEHLE SCHIFFAHRTS-KG,https://magicport.ai/owners-managers/germany/peter-doehle-schiffahrts-kg,2025-09-07 10:09:26
2032,COLUMBIA SHIPMANAGEMENT-GEU,Germany,75 Vessels,COLUMBIA SHIPMANAGEMENT-GEU,https://magicport.ai/owners-managers/germany/columbia-shipmanagement-geu,2025-09-07 10:09:26
2033,ANGLO-EASTERN GERMANY GMBH,Germany,70 Vessels,ANGLO-EASTERN GERMANY GMBH,https://magicport.ai/owners-managers/germany/anglo-eastern-germany-gmbh,2025-09-07 10:09:26
2034,BRIESE HEAVYLIFT GMBH & CO KG,Germany,70 Vessels,BRIESE HEAVYLIFT GMBH & CO KG,https://magicport.ai/owners-managers/germany/briese-heavylift-gmbh-co-kg,2025-09-07 10:09:26
2035,BRIESE SCHIFFAHRTS GMBH & CO,Germany,67 Vessels,BRIESE SCHIFFAHRTS GMBH & CO,https://magicport.ai/owners-managers/germany/briese-schiffahrts-gmbh-co,2025-09-07 10:09:26
2036,WILHELMSEN AHRENKIEL SHIP,Germany,58 Vessels,WILHELMSEN AHRENKIEL SHIP,https://magicport.ai/owners-managers/germany/wilhelmsen-ahrenkiel-ship,2025-09-07 10:09:26
2037,VERTOM BEREEDERUNGS GMBH,Germany,50 Vessels,VERTOM BEREEDERUNGS GMBH,https://magicport.ai/owners-managers/germany/vertom-bereederungs-gmbh,2025-09-07 10:09:26
2038,TOM WORDEN GMBH & CO KG,Germany,50 Vessels,TOM WORDEN GMBH & CO KG,https://magicport.ai/owners-managers/germany/tom-worden-gmbh-co-kg,2025-09-07 10:09:26
2039,BERNHARD SCHULTE-GER,Germany,47 Vessels,BERNHARD SCHULTE-GER,https://magicport.ai/owners-managers/germany/bernhard-schulte-ger,2025-09-07 10:09:26
2040,NSB GROUP,Germany,43 Vessels,NSB GROUP,https://magicport.ai/owners-managers/germany/nsb-group,2025-09-07 10:09:26
2041,WILHELMSEN AHRENKIEL BULK GMBH,Germany,42 Vessels,WILHELMSEN AHRENKIEL BULK GMBH,https://magicport.ai/owners-managers/germany/wilhelmsen-ahrenkiel-bulk-gmbh,2025-09-07 10:09:26
2042,TB MARINE SHIPMANAGEMENT,Germany,41 Vessels,TB MARINE SHIPMANAGEMENT,https://magicport.ai/owners-managers/germany/tb-marine-shipmanagement,2025-09-07 10:09:26
2043,CPO CONTAINERSCHIFFREEDEREI,Germany,39 Vessels,CPO CONTAINERSCHIFFREEDEREI,https://magicport.ai/owners-managers/germany/cpo-containerschiffreederei,2025-09-07 10:09:26
2044,HARTMANN GAS CARRIERS GERMANY,Germany,38 Vessels,HARTMANN GAS CARRIERS GERMANY,https://magicport.ai/owners-managers/germany/hartmann-gas-carriers-germany,2025-09-07 10:09:26
2045,MARLOW SHIP MGMT DEUTSCHLAND,Germany,37 Vessels,MARLOW SHIP MGMT DEUTSCHLAND,https://magicport.ai/owners-managers/germany/marlow-ship-mgmt-deutschland,2025-09-07 10:09:26
2046,JOHN T ESSBERGER GMBH,Germany,37 Vessels,JOHN T ESSBERGER GMBH,https://magicport.ai/owners-managers/germany/john-t-essberger-gmbh,2025-09-07 10:09:26
2047,BLUMENTHAL JMK GMBH & CO KG,Germany,36 Vessels,BLUMENTHAL JMK GMBH & CO KG,https://magicport.ai/owners-managers/germany/blumenthal-jmk-gmbh-co-kg,2025-09-07 10:09:26
2048,HERMANN LOHMANN SCHIFFAHRTS,Germany,35 Vessels,HERMANN LOHMANN SCHIFFAHRTS,https://magicport.ai/owners-managers/germany/hermann-lohmann-schiffahrts,2025-09-07 10:09:26
2049,HAMMONIA REEDEREI GMBH,Germany,35 Vessels,HAMMONIA REEDEREI GMBH,https://magicport.ai/owners-managers/germany/hammonia-reederei-gmbh,2025-09-07 10:09:26
2050,NORDIC HAMBURG SHIPMGMT GMBH,Germany,34 Vessels,NORDIC HAMBURG SHIPMGMT GMBH,https://magicport.ai/owners-managers/germany/nordic-hamburg-shipmgmt-gmbh,2025-09-07 10:09:26
2051,JUNGERHANS MARITIME SERVICES,Germany,33 Vessels,JUNGERHANS MARITIME SERVICES,https://magicport.ai/owners-managers/germany/jungerhans-maritime-services,2025-09-07 10:09:26
2052,BRIESE SHORTSEA GMBH & CO KG,Germany,33 Vessels,BRIESE SHORTSEA GMBH & CO KG,https://magicport.ai/owners-managers/germany/briese-shortsea-gmbh-co-kg,2025-09-07 10:09:26
2053,JENS U WALLER GMBH,Germany,32 Vessels,JENS U WALLER GMBH,https://magicport.ai/owners-managers/germany/jens-u-waller-gmbh,2025-09-07 10:09:26
2054,HL CREWMANAGEMENT GMBH,Germany,31 Vessels,HL CREWMANAGEMENT GMBH,https://magicport.ai/owners-managers/germany/hl-crewmanagement-gmbh,2025-09-07 10:09:26
2055,USC BARNKRUG GMBH & CO KG,Germany,30 Vessels,USC BARNKRUG GMBH & CO KG,https://magicport.ai/owners-managers/germany/usc-barnkrug-gmbh-co-kg,2025-09-07 10:09:26
2056,LEONHARDT & BLUMBERG SHIPMGMT,Germany,30 Vessels,LEONHARDT & BLUMBERG SHIPMGMT,https://magicport.ai/owners-managers/germany/leonhardt-blumberg-shipmgmt,2025-09-07 10:09:26
2057,HELD BEREEDERUNGS GMBH & CO KG,Germany,30 Vessels,HELD BEREEDERUNGS GMBH & CO KG,https://magicport.ai/owners-managers/germany/held-bereederungs-gmbh-co-kg,2025-09-07 10:09:26
2058,CMA SHIPS GERMANY GMBH,Germany,29 Vessels,CMA SHIPS GERMANY GMBH,https://magicport.ai/owners-managers/germany/cma-ships-germany-gmbh,2025-09-07 10:09:26
2059,LOHMANN BEREEDERUNGEN,Germany,27 Vessels,LOHMANN BEREEDERUNGEN,https://magicport.ai/owners-managers/germany/lohmann-bereederungen,2025-09-07 10:09:26
2060,SAL HEAVY LIFT GMBH & CO KG,Germany,27 Vessels,SAL HEAVY LIFT GMBH & CO KG,https://magicport.ai/owners-managers/germany/sal-heavy-lift-gmbh-co-kg,2025-09-07 10:09:26
2061,BRIESE DRY CARGO GMBH & CO KG,Germany,26 Vessels,BRIESE DRY CARGO GMBH & CO KG,https://magicport.ai/owners-managers/germany/briese-dry-cargo-gmbh-co-kg,2025-09-07 10:09:26
2062,JUNGERHANS HEAVY-LIFT-FLEET,Germany,25 Vessels,JUNGERHANS HEAVY-LIFT-FLEET,https://magicport.ai/owners-managers/germany/jungerhans-heavy-lift-fleet,2025-09-07 10:09:26
2063,SAL SHIP MANAGEMENT UG,Germany,25 Vessels,SAL SHIP MANAGEMENT UG,https://magicport.ai/owners-managers/germany/sal-ship-management-ug,2025-09-07 10:09:26
2064,NORD GMBH REEDEREI,Germany,25 Vessels,NORD GMBH REEDEREI,https://magicport.ai/owners-managers/germany/nord-gmbh-reederei,2025-09-07 10:09:26
2065,AVB SHIP MANAGEMENT GMBH,Germany,24 Vessels,AVB SHIP MANAGEMENT GMBH,https://magicport.ai/owners-managers/germany/avb-ship-management-gmbh,2025-09-07 10:09:26
2066,WESSELS REEDEREI GMBH & CO KG,Germany,23 Vessels,WESSELS REEDEREI GMBH & CO KG,https://magicport.ai/owners-managers/germany/wessels-reederei-gmbh-co-kg,2025-09-07 10:09:26
2067,OWH SHIPMANAGEMENT GMBH,Germany,23 Vessels,OWH SHIPMANAGEMENT GMBH,https://magicport.ai/owners-managers/germany/owh-shipmanagement-gmbh,2025-09-07 10:09:26
2068,BF SHIPMANAGEMENT GMBH & CO KG,Germany,21 Vessels,BF SHIPMANAGEMENT GMBH & CO KG,https://magicport.ai/owners-managers/germany/bf-shipmanagement-gmbh-co-kg,2025-09-07 10:09:26
2069,BF SHIPMANAGEMENT GMBH & CO KG,Germany,21 Vessels,BF SHIPMANAGEMENT GMBH & CO KG,https://magicport.ai/owners-managers/germany/bf-shipmanagement-gmbh-co-kg,2025-09-07 10:09:26
2070,GEFO,Germany,21 Vessels,GEFO,https://magicport.ai/owners-managers/germany/gefo,2025-09-07 10:09:26
2071,LAEISZ REEDEREI,Germany,21 Vessels,LAEISZ REEDEREI,https://magicport.ai/owners-managers/germany/laeisz-reederei,2025-09-07 10:09:26
2072,HS BEREEDERUNGS GMBH & CO KG,Germany,21 Vessels,HS BEREEDERUNGS GMBH & CO KG,https://magicport.ai/owners-managers/germany/hs-bereederungs-gmbh-co-kg,2025-09-07 10:09:26
2073,GASCHEM SERVICES GMBH & CO KG,Germany,21 Vessels,GASCHEM SERVICES GMBH & CO KG,https://magicport.ai/owners-managers/germany/gaschem-services-gmbh-co-kg,2025-09-07 10:09:26
2074,TMA BULK GMBH & CO KG,Germany,20 Vessels,TMA BULK GMBH & CO KG,https://magicport.ai/owners-managers/germany/tma-bulk-gmbh-co-kg,2025-09-07 10:09:26
2075,H VOGEMANN REEDEREI SERV,Germany,20 Vessels,H VOGEMANN REEDEREI SERV,https://magicport.ai/owners-managers/germany/h-vogemann-reederei-serv,2025-09-07 10:09:26
2076,NSC SHIPPING GMBH & CIE KG,Germany,20 Vessels,NSC SHIPPING GMBH & CIE KG,https://magicport.ai/owners-managers/germany/nsc-shipping-gmbh-cie-kg,2025-09-07 10:09:26
2077,SLOMAN NEPTUN SCHIFFAHRTS,Germany,19 Vessels,SLOMAN NEPTUN SCHIFFAHRTS,https://magicport.ai/owners-managers/germany/sloman-neptun-schiffahrts,2025-09-07 10:09:26
2078,INTERSCAN SCHIFFAHRTSGES MBH,Germany,19 Vessels,INTERSCAN SCHIFFAHRTSGES MBH,https://magicport.ai/owners-managers/germany/interscan-schiffahrtsges-mbh,2025-09-07 10:09:26
2079,ORION REEDEREI GMBH & CO KG,Germany,18 Vessels,ORION REEDEREI GMBH & CO KG,https://magicport.ai/owners-managers/germany/orion-reederei-gmbh-co-kg,2025-09-07 10:09:26
2080,SHANGHAI ASL SHIPMANAGEMENT CO,Germany,17 Vessels,SHANGHAI ASL SHIPMANAGEMENT CO,https://magicport.ai/owners-managers/germany/shanghai-asl-shipmanagement-co,2025-09-07 10:09:26
2081,HANSEATIC UNITY CHARTERING HU,Germany,17 Vessels,HANSEATIC UNITY CHARTERING HU,https://magicport.ai/owners-managers/germany/hanseatic-unity-chartering-hu,2025-09-07 10:09:26
2082,HARPER PETERSEN & CO GMBH & CO,Germany,16 Vessels,HARPER PETERSEN & CO GMBH & CO,https://magicport.ai/owners-managers/germany/harper-petersen-co-gmbh-co,2025-09-07 10:09:26
2083,SUNSHIP SCHIFFAHRTSKONTOR KG,Germany,15 Vessels,SUNSHIP SCHIFFAHRTSKONTOR KG,https://magicport.ai/owners-managers/germany/sunship-schiffahrtskontor-kg,2025-09-07 10:09:26
2084,EMS SHIPMANAGEMENT GMBH & CO,Germany,15 Vessels,EMS SHIPMANAGEMENT GMBH & CO,https://magicport.ai/owners-managers/germany/ems-shipmanagement-gmbh-co,2025-09-07 10:09:26
2085,GERMAN TANKER SHIPPING GMBH,Germany,15 Vessels,GERMAN TANKER SHIPPING GMBH,https://magicport.ai/owners-managers/germany/german-tanker-shipping-gmbh,2025-09-07 10:09:26
2086,BOJEN-SCHIFFAHRTSBETRIEB EK,Germany,14 Vessels,BOJEN-SCHIFFAHRTSBETRIEB EK,https://magicport.ai/owners-managers/germany/bojen-schiffahrtsbetrieb-ek,2025-09-07 10:09:26
2087,HS SERVICE GMBH & CO KG,Germany,14 Vessels,HS SERVICE GMBH & CO KG,https://magicport.ai/owners-managers/germany/hs-service-gmbh-co-kg,2025-09-07 10:09:26
2088,OLTMANN D GMBH & CO KG,Germany,14 Vessels,OLTMANN D GMBH & CO KG,https://magicport.ai/owners-managers/germany/oltmann-d-gmbh-co-kg,2025-09-07 10:09:26
2089,HS SERVICE GMBH & CO KG,Germany,14 Vessels,HS SERVICE GMBH & CO KG,https://magicport.ai/owners-managers/germany/hs-service-gmbh-co-kg,2025-09-07 10:09:26
2090,OLTMANN D GMBH & CO KG,Germany,14 Vessels,OLTMANN D GMBH & CO KG,https://magicport.ai/owners-managers/germany/oltmann-d-gmbh-co-kg,2025-09-07 10:09:26
2091,NAVIG8 ASIA PTE LTD,Germany,13 Vessels,NAVIG8 ASIA PTE LTD,https://magicport.ai/owners-managers/germany/navig8-asia-pte-ltd,2025-09-07 10:09:26
